id,group,day,response
P777,A,98,68
P778,B,9,63
P778,B,22,65
P778,B,39,69
P778,B,46,69
P778,B,47,71
P778,B,52,71
P778,B,53,73
P778,B,75,76
P778,B,79,77
P778,B,92,78
P779,B,17,66
P779,B,19,67
P779,B,20,69
P779,B,29,70
P779,B,41,70
P779,B,43,70
P779,B,57,71
P779,B,59,72
P779,B,69,74
P779,B,75,77
P780,A,22,82
P780,A,42,81
P780,A,48,79
P780,A,50,78
P780,A,63,78
P780,A,68,74
P780,A,79,69
P780,A,86,67
P780,A,87,67
P780,A,93,66
P781,A,27,80
P781,A,32,80
P781,A,37,78
P781,A,48,78
P781,A,53,76
P781,A,54,76
P781,A,60,76
P781,A,78,72
P781,A,86,68
P781,A,87,65
P782,A,17,80
P782,A,28,79
P782,A,47,79
P782,A,62,77
P782,A,67,76
P782,A,69,76
P782,A,70,75
P782,A,75,71
P782,A,76,70
P782,A,85,67
P783,B,10,61
P783,B,18,65
P783,B,24,69
P783,B,27,71
P783,B,29,74
P783,B,33,79
P783,B,57,83
P783,B,61,85
P783,B,77,88
P783,B,84,89
P784,B,25,66
P784,B,35,67
P784,B,52,68
P784,B,58,74
P784,B,62,77
P784,B,63,78
P784,B,64,82
P784,B,67,83
P784,B,79,85
P784,B,96,88
P785,B,9,66
P785,B,15,70
P785,B,18,71
P785,B,20,74
P785,B,30,76
P785,B,32,77
P785,B,40,78
P785,B,52,79
P785,B,66,80
P785,B,97,81
P786,A,10,82
P786,A,13,81
P786,A,37,80
P786,A,39,80
P786,A,52,74
P786,A,57,73
P786,A,60,73
P786,A,83,70
P786,A,98,69
P786,A,100,68
P787,B,4,63
P787,B,10,64
P787,B,12,68
P787,B,15,68
P787,B,22,74
P787,B,30,75
P787,B,36,76
P787,B,44,77
P787,B,47,80
P787,B,81,83
P788,A,22,85
P788,A,23,80
P788,A,44,81
P788,A,51,79
P788,A,52,79
P788,A,87,77
P788,A,88,76
P788,A,95,74
P788,A,96,73
P788,A,97,73
P789,B,22,65
P789,B,27,67
P789,B,35,69
P789,B,37,71
P789,B,41,73
P789,B,48,73
P789,B,49,76
P789,B,52,76
P789,B,53,76
P789,B,65,79
P790,A,16,80
P790,A,20,78
P790,A,49,77
P790,A,50,76
P790,A,53,75
P790,A,61,74
P790,A,75,73
P790,A,83,72
P790,A,85,71
P790,A,94,71
P791,B,15,66
P791,B,19,66
P791,B,20,68
P791,B,21,69
P791,B,27,69
P791,B,31,72
P791,B,43,73
P791,B,50,74
P791,B,61,77
P791,B,88,79
P792,B,7,65
P792,B,32,67
P792,B,35,71
P792,B,36,78
P792,B,38,81
P792,B,54,82
P792,B,64,82
P792,B,88,85
P792,B,92,86
P792,B,93,87
P793,A,23,81
P793,A,25,78
P793,A,38,78
P793,A,75,77
P793,A,80,76
P793,A,90,74
P793,A,93,73
P793,A,97,70
P793,A,98,68
P793,A,100,67
P794,B,12,64
P794,B,18,65
P794,B,19,65
P794,B,29,67
P794,B,37,71
P794,B,43,72
P794,B,47,72
P794,B,48,73
P794,B,54,74
P794,B,55,77
P795,A,61,80
P795,A,68,78
P795,A,70,78
P795,A,75,77
P795,A,78,70
P795,A,81,66
P795,A,87,64
P795,A,91,63
P795,A,95,60
P795,A,99,58
P796,B,6,68
P796,B,13,71
P796,B,22,72
P796,B,27,73
P796,B,30,75
P796,B,32,77
P796,B,34,81
P796,B,38,82
P796,B,41,83
P796,B,49,86
P797,A,30,80
P797,A,35,80
P797,A,47,77
P797,A,54,73
P797,A,55,72
P797,A,67,70
P797,A,74,68
P797,A,79,68
P797,A,87,64
P797,A,94,59
P798,A,61,80
P798,A,62,76
P798,A,65,73
P798,A,72,71
P798,A,76,69
P798,A,77,65
P798,A,81,62
P798,A,83,62
P798,A,85,63
P798,A,92,61
P799,B,10,66
P799,B,11,67
P799,B,22,70
P799,B,25,72
P799,B,34,73
P799,B,35,74
P799,B,37,74
P799,B,38,75
P799,B,54,79
P799,B,55,79
P800,B,6,64
P800,B,12,66
P800,B,17,66
P800,B,36,68
P800,B,51,69
P800,B,53,71
P800,B,60,71
P800,B,61,72
P800,B,62,72
P800,B,72,73
P801,B,9,65
P801,B,12,65
P801,B,15,66
P801,B,20,66
P801,B,26,67
P801,B,30,69
P801,B,32,69
P801,B,45,69
P801,B,52,70
P801,B,70,70
P802,B,7,69
P802,B,8,72
P802,B,13,75
P802,B,19,76
P802,B,24,77
P802,B,30,79
P802,B,31,84
P802,B,37,84
P802,B,38,86
P802,B,52,88
P803,A,8,81
P803,A,14,80
P803,A,52,78
P803,A,63,74
P803,A,72,72
P803,A,80,72
P803,A,86,67
P803,A,95,66
P803,A,96,64
P803,A,99,63
P804,B,12,61
P804,B,16,61
P804,B,17,61
P804,B,19,63
P804,B,31,64
P804,B,33,65
P804,B,36,66
P804,B,39,66
P804,B,41,66
P804,B,67,67
P805,A,32,81
P805,A,33,81
P805,A,42,75
P805,A,61,74
P805,A,63,67
P805,A,64,66
P805,A,66,65
P805,A,84,65
P805,A,93,62
P805,A,96,57
P806,A,11,82
P806,A,37,81
P806,A,52,81
P806,A,66,81
P806,A,67,81
P806,A,78,79
P806,A,89,76
P806,A,93,75
P806,A,96,74
P806,A,99,71
P807,A,30,79
P807,A,38,73
P807,A,42,72
P807,A,46,71
P807,A,52,69
P807,A,63,63
P807,A,66,63
P807,A,88,62
P807,A,92,60
P807,A,97,51
P808,A,32,78
P808,A,34,76
P808,A,42,75
P808,A,48,74
P808,A,54,74
P808,A,61,72
P808,A,85,69
P808,A,88,69
P808,A,96,68
P808,A,99,68
P809,A,30,78
P809,A,36,77
P809,A,52,73
P809,A,63,72
P809,A,65,71
P809,A,74,70
P809,A,76,68
P809,A,86,66
P809,A,90,65
P809,A,98,65
P810,A,29,82
P810,A,34,80
P810,A,46,80
P810,A,58,78
P810,A,72,76
P810,A,73,76
P810,A,85,76
P810,A,94,75
P810,A,97,75
P810,A,98,74
P811,B,13,65
P811,B,20,67
P811,B,26,71
P811,B,28,73
P811,B,34,75
P811,B,36,76
P811,B,45,77
P811,B,64,78
P811,B,74,80
P811,B,75,81
P812,A,18,79
P812,A,41,76
P812,A,43,72
P812,A,56,71
P812,A,70,65
P812,A,76,63
P812,A,81,62
P812,A,89,60
P812,A,92,55
P812,A,95,52
P813,A,35,77
P813,A,40,75
P813,A,50,73
P813,A,52,73
P813,A,54,71
P813,A,61,71
P813,A,81,71
P813,A,84,69
P813,A,85,66
P813,A,91,64
P814,B,39,65
P814,B,45,65
P814,B,47,68
P814,B,48,68
P814,B,62,69
P814,B,63,70
P814,B,66,74
P814,B,73,77
P814,B,75,82
P814,B,99,82
P815,A,24,78
P815,A,54,77
P815,A,58,77
P815,A,60,77
P815,A,68,72
P815,A,76,69
P815,A,81,69
P815,A,89,68
P815,A,93,68
P815,A,95,66
P816,B,13,65
P816,B,16,65
P816,B,25,66
P816,B,30,67
P816,B,35,68
P816,B,41,68
P816,B,42,70
P816,B,51,70
P816,B,55,71
P816,B,57,73
P817,A,13,77
P817,A,45,74
P817,A,50,74
P817,A,58,69
P817,A,62,68
P817,A,71,67
P817,A,74,66
P817,A,78,66
P817,A,88,66
P817,A,97,65
P818,A,32,75
P818,A,43,74
P818,A,53,73
P818,A,58,71
P818,A,67,69
P818,A,68,67
P818,A,82,64
P818,A,85,62
P818,A,89,62
P818,A,100,60
P819,A,39,82
P819,A,53,82
P819,A,56,81
P819,A,62,81
P819,A,68,76
P819,A,77,76
P819,A,79,73
P819,A,80,72
P819,A,86,71
P819,A,88,69
P820,B,9,64
P820,B,20,64
P820,B,21,65
P820,B,27,65
P820,B,33,66
P820,B,36,66
P820,B,40,66
P820,B,47,66
P820,B,64,67
P820,B,70,72
P821,B,17,63
P821,B,28,63
P821,B,33,65
P821,B,34,67
P821,B,39,67
P821,B,45,68
P821,B,50,69
P821,B,56,70
P821,B,62,71
P821,B,82,74
P822,B,13,64
P822,B,20,66
P822,B,30,68
P822,B,39,69
P822,B,43,69
P822,B,44,70
P822,B,47,71
P822,B,52,74
P822,B,53,78
P822,B,59,84
P823,A,14,78
P823,A,18,70
P823,A,20,69
P823,A,67,68
P823,A,71,67
P823,A,75,65
P823,A,82,63
P823,A,91,63
P823,A,97,59
P823,A,98,58
P824,B,14,66
P824,B,19,67
P824,B,28,69
P824,B,29,70
P824,B,33,72
P824,B,44,73
P824,B,45,73
P824,B,53,74
P824,B,57,74
P824,B,62,77
P825,B,2,64
P825,B,19,64
P825,B,28,69
P825,B,31,70
P825,B,45,73
P825,B,51,75
P825,B,74,79
P825,B,76,80
P825,B,77,81
P825,B,79,82
P826,A,12,82
P826,A,42,80
P826,A,65,75
P826,A,66,71
P826,A,75,65
P826,A,78,64
P826,A,83,61
P826,A,84,61
P826,A,93,61
P826,A,96,60
P827,B,31,64
P827,B,32,64
P827,B,41,66
P827,B,48,67
P827,B,51,67
P827,B,66,69
P827,B,78,70
P827,B,79,73
P827,B,83,74
P827,B,84,80
P828,B,6,67
P828,B,10,69
P828,B,15,70
P828,B,18,70
P828,B,27,71
P828,B,45,72
P828,B,47,74
P828,B,52,75
P828,B,81,76
P828,B,86,78
P829,B,10,64
P829,B,15,68
P829,B,22,70
P829,B,23,71
P829,B,24,72
P829,B,41,73
P829,B,44,73
P829,B,45,73
P829,B,59,73
P829,B,73,78
P830,B,21,68
P830,B,22,69
P830,B,27,71
P830,B,28,73
P830,B,39,73
P830,B,40,78
P830,B,42,78
P830,B,57,79
P830,B,65,80
P830,B,70,81
P831,A,43,81
P831,A,55,76
P831,A,74,75
P831,A,75,73
P831,A,76,70
P831,A,80,70
P831,A,85,62
P831,A,87,62
P831,A,98,62
P831,A,100,59
P832,B,5,64
P832,B,23,65
P832,B,24,67
P832,B,27,68
P832,B,32,69
P832,B,47,71
P832,B,48,72
P832,B,52,74
P832,B,72,77
P832,B,87,77
P833,B,11,65
P833,B,20,69
P833,B,24,72
P833,B,29,73
P833,B,32,74
P833,B,40,74
P833,B,42,75
P833,B,43,76
P833,B,45,78
P833,B,50,85
P834,B,13,67
P834,B,20,68
P834,B,22,71
P834,B,24,72
P834,B,32,74
P834,B,39,75
P834,B,41,75
P834,B,43,76
P834,B,52,77
P834,B,58,76
P835,A,10,77
P835,A,34,73
P835,A,45,70
P835,A,56,65
P835,A,66,62
P835,A,67,56
P835,A,73,56
P835,A,79,52
P835,A,90,51
P835,A,96,49
P836,A,42,76
P836,A,53,75
P836,A,55,75
P836,A,57,74
P836,A,66,73
P836,A,73,73
P836,A,85,72
P836,A,91,72
P836,A,94,70
P836,A,98,68
P837,A,27,82
P837,A,41,81
P837,A,53,80
P837,A,57,78
P837,A,59,77
P837,A,73,77
P837,A,81,76
P837,A,87,76
P837,A,92,76
P837,A,100,74
P838,B,24,65
P838,B,31,69
P838,B,34,69
P838,B,43,75
P838,B,47,76
P838,B,53,78
P838,B,55,79
P838,B,65,82
P838,B,84,83
P838,B,86,85
P839,A,25,78
P839,A,46,77
P839,A,48,77
P839,A,55,74
P839,A,64,74
P839,A,76,71
P839,A,79,69
P839,A,88,68
P839,A,91,65
P839,A,97,65
P840,B,16,67
P840,B,19,68
P840,B,22,70
P840,B,24,73
P840,B,25,75
P840,B,28,77
P840,B,35,78
P840,B,48,84
P840,B,65,86
P840,B,66,86
P841,A,37,80
P841,A,51,78
P841,A,55,76
P841,A,60,75
P841,A,65,74
P841,A,75,73
P841,A,76,73
P841,A,79,69
P841,A,83,64
P841,A,92,62
P842,A,20,79
P842,A,28,78
P842,A,37,74
P842,A,38,74
P842,A,45,73
P842,A,61,71
P842,A,66,71
P842,A,82,70
P842,A,85,69
P842,A,89,68
P843,A,17,82
P843,A,35,81
P843,A,36,78
P843,A,44,74
P843,A,53,70
P843,A,59,67
P843,A,66,67
P843,A,78,67
P843,A,83,65
P843,A,96,63
P844,A,9,82
P844,A,40,80
P844,A,46,79
P844,A,48,75
P844,A,62,73
P844,A,63,70
P844,A,64,66
P844,A,71,65
P844,A,80,65
P844,A,95,62
P845,B,15,64
P845,B,16,67
P845,B,23,67
P845,B,25,69
P845,B,30,69
P845,B,45,71
P845,B,49,77
P845,B,55,78
P845,B,78,79
P845,B,88,80
P846,B,10,63
P846,B,15,64
P846,B,19,66
P846,B,21,69
P846,B,29,71
P846,B,32,74
P846,B,33,75
P846,B,37,75
P846,B,80,81
P846,B,83,83
P847,A,58,82
P847,A,59,81
P847,A,69,81
P847,A,72,78
P847,A,77,78
P847,A,80,77
P847,A,85,75
P847,A,88,74
P847,A,89,72
P847,A,92,70
P848,B,24,64
P848,B,27,66
P848,B,31,67
P848,B,34,67
P848,B,37,69
P848,B,38,70
P848,B,41,70
P848,B,58,70
P848,B,61,72
P848,B,97,74
P849,B,8,65
P849,B,12,67
P849,B,16,68
P849,B,17,71
P849,B,20,74
P849,B,21,75
P849,B,22,76
P849,B,37,79
P849,B,42,79
P849,B,75,79
P850,A,38,83
P850,A,44,81
P850,A,52,80
P850,A,53,78
P850,A,58,76
P850,A,76,73
P850,A,77,72
P850,A,78,69
P850,A,92,68
P850,A,93,65
P851,A,8,78
P851,A,35,78
P851,A,37,73
P851,A,43,72
P851,A,59,70
P851,A,62,70
P851,A,73,67
P851,A,79,65
P851,A,88,64
P851,A,99,63
P852,B,9,64
P852,B,14,65
P852,B,16,65
P852,B,23,69
P852,B,28,73
P852,B,34,83
P852,B,49,83
P852,B,55,85
P852,B,90,86
P852,B,91,90
P853,A,51,81
P853,A,58,81
P853,A,60,77
P853,A,77,76
P853,A,80,76
P853,A,85,75
P853,A,86,74
P853,A,91,72
P853,A,98,72
P853,A,100,70
P854,A,30,79
P854,A,43,74
P854,A,52,74
P854,A,60,73
P854,A,69,72
P854,A,71,67
P854,A,72,56
P854,A,87,54
P854,A,96,54
P854,A,98,52
P855,A,16,82
P855,A,40,80
P855,A,46,80
P855,A,63,80
P855,A,72,75
P855,A,82,74
P855,A,83,70
P855,A,85,70
P855,A,88,67
P855,A,95,65
P856,B,19,67
P856,B,22,68
P856,B,23,71
P856,B,39,72
P856,B,42,73
P856,B,44,75
P856,B,48,77
P856,B,53,78
P856,B,64,80
P856,B,65,80
P857,B,18,66
P857,B,22,67
P857,B,23,68
P857,B,24,68
P857,B,29,70
P857,B,35,73
P857,B,41,74
P857,B,46,75
P857,B,57,77
P857,B,81,78
P858,B,16,66
P858,B,31,67
P858,B,33,68
P858,B,35,68
P858,B,43,70
P858,B,45,74
P858,B,52,74
P858,B,62,76
P858,B,87,76
P858,B,93,77
P859,A,9,80
P859,A,24,77
P859,A,56,76
P859,A,66,72
P859,A,74,69
P859,A,80,69
P859,A,84,68
P859,A,90,68
P859,A,92,66
P859,A,97,65
P860,B,12,64
P860,B,13,64
P860,B,16,66
P860,B,20,66
P860,B,24,67
P860,B,26,69
P860,B,30,69
P860,B,47,70
P860,B,53,71
P860,B,63,74
P861,B,20,68
P861,B,29,72
P861,B,32,76
P861,B,37,80
P861,B,40,81
P861,B,41,81
P861,B,49,81
P861,B,57,83
P861,B,63,84
P861,B,72,86
P862,A,23,77
P862,A,42,74
P862,A,66,71
P862,A,72,70
P862,A,82,67
P862,A,83,66
P862,A,84,64
P862,A,88,63
P862,A,94,62
P862,A,99,59
P863,B,8,66
P863,B,27,66
P863,B,28,65
P863,B,49,65
P863,B,50,68
P863,B,58,69
P863,B,60,70
P863,B,67,71
P863,B,75,75
P863,B,83,79
P864,A,50,78
P864,A,60,78
P864,A,63,76
P864,A,64,76
P864,A,80,76
P864,A,83,75
P864,A,85,74
P864,A,89,70
P864,A,99,69
P864,A,100,69
P865,B,19,63
P865,B,24,64
P865,B,30,66
P865,B,35,66
P865,B,40,67
P865,B,42,68
P865,B,56,71
P865,B,58,72
P865,B,80,73
P865,B,93,74
P866,A,10,80
P866,A,47,78
P866,A,49,78
P866,A,66,76
P866,A,68,74
P866,A,69,71
P866,A,74,71
P866,A,77,70
P866,A,94,68
P866,A,98,67
P867,A,18,80
P867,A,24,79
P867,A,33,78
P867,A,40,77
P867,A,59,76
P867,A,61,74
P867,A,67,71
P867,A,78,70
P867,A,88,67
P867,A,94,67
P868,A,9,82
P868,A,32,80
P868,A,43,77
P868,A,72,76
P868,A,75,76
P868,A,76,73
P868,A,86,71
P868,A,87,66
P868,A,98,66
P868,A,100,65
P869,B,21,63
P869,B,23,63
P869,B,28,63
P869,B,35,63
P869,B,38,64
P869,B,53,67
P869,B,58,68
P869,B,65,70
P869,B,69,72
P869,B,78,73
P870,B,15,66
P870,B,27,66
P870,B,29,68
P870,B,30,69
P870,B,33,74
P870,B,38,77
P870,B,42,78
P870,B,54,78
P870,B,61,78
P870,B,78,81
P871,A,28,80
P871,A,35,79
P871,A,58,77
P871,A,59,75
P871,A,66,75
P871,A,74,74
P871,A,80,72
P871,A,84,71
P871,A,95,70
P871,A,96,69
P872,B,5,68
P872,B,10,68
P872,B,17,68
P872,B,18,69
P872,B,26,73
P872,B,29,76
P872,B,31,78
P872,B,42,78
P872,B,65,80
P872,B,89,82
P873,A,35,81
P873,A,37,80
P873,A,51,82
P873,A,62,81
P873,A,72,80
P873,A,81,80
P873,A,85,79
P873,A,89,77
P873,A,91,77
P873,A,92,76
P874,A,37,77
P874,A,45,76
P874,A,57,70
P874,A,59,68
P874,A,72,65
P874,A,74,65
P874,A,75,63
P874,A,78,58
P874,A,96,50
P874,A,97,48
P875,A,22,78
P875,A,32,77
P875,A,34,77
P875,A,36,77
P875,A,44,76
P875,A,45,74
P875,A,68,73
P875,A,75,70
P875,A,79,69
P875,A,96,69
P876,B,26,64
P876,B,27,65
P876,B,28,67
P876,B,29,67
P876,B,32,68
P876,B,34,70
P876,B,39,72
P876,B,56,75
P876,B,59,76
P876,B,80,76
P877,B,12,63
P877,B,19,63
P877,B,20,64
P877,B,23,64
P877,B,38,68
P877,B,51,69
P877,B,55,71
P877,B,58,75
P877,B,61,75
P877,B,91,77
P878,A,59,79
P878,A,62,78
P878,A,65,77
P878,A,67,76
P878,A,74,74
P878,A,75,72
P878,A,82,71
P878,A,88,71
P878,A,93,71
P878,A,94,70
P879,B,6,65
P879,B,14,65
P879,B,17,65
P879,B,29,66
P879,B,30,67
P879,B,45,68
P879,B,52,77
P879,B,55,78
P879,B,73,79
P879,B,91,80
P880,A,36,83
P880,A,55,82
P880,A,56,80
P880,A,57,79
P880,A,60,79
P880,A,74,79
P880,A,76,76
P880,A,84,75
P880,A,89,73
P880,A,97,71
P881,A,37,81
P881,A,44,81
P881,A,46,81
P881,A,57,78
P881,A,69,78
P881,A,76,73
P881,A,81,72
P881,A,88,72
P881,A,89,68
P881,A,95,66
P882,A,8,79
P882,A,21,78
P882,A,56,78
P882,A,59,77
P882,A,61,77
P882,A,69,77
P882,A,88,77
P882,A,94,76
P882,A,97,74
P882,A,98,71
P883,A,36,82
P883,A,59,81
P883,A,64,78
P883,A,77,78
P883,A,84,73
P883,A,86,72
P883,A,88,72
P883,A,94,68
P883,A,95,64
P883,A,97,63
P884,A,11,80
P884,A,49,79
P884,A,64,78
P884,A,71,74
P884,A,78,72
P884,A,88,71
P884,A,89,70
P884,A,93,69
P884,A,97,68
P884,A,98,67
P885,A,8,80
P885,A,11,79
P885,A,29,78
P885,A,48,76
P885,A,71,76
P885,A,80,74
P885,A,81,71
P885,A,87,69
P885,A,89,66
P885,A,96,65
P886,B,9,64
P886,B,10,65
P886,B,12,70
P886,B,23,72
P886,B,24,72
P886,B,31,72
P886,B,38,73
P886,B,41,75
P886,B,42,76
P886,B,77,76
P887,B,9,65
P887,B,13,66
P887,B,18,66
P887,B,28,69
P887,B,43,69
P887,B,47,71
P887,B,62,73
P887,B,69,74
P887,B,73,74
P887,B,74,76
P888,B,19,65
P888,B,21,67
P888,B,37,69
P888,B,39,71
P888,B,43,72
P888,B,51,72
P888,B,54,73
P888,B,70,75
P888,B,81,76
P888,B,93,80
P889,B,8,67
P889,B,10,68
P889,B,12,71
P889,B,25,71
P889,B,30,75
P889,B,34,76
P889,B,36,77
P889,B,46,79
P889,B,47,82
P889,B,49,83
P890,A,17,81
P890,A,33,80
P890,A,49,80
P890,A,60,77
P890,A,63,77
P890,A,70,77
P890,A,83,76
P890,A,84,73
P890,A,89,72
P890,A,90,71
P891,B,9,64
P891,B,16,66
P891,B,35,66
P891,B,37,70
P891,B,44,73
P891,B,49,74
P891,B,50,75
P891,B,63,78
P891,B,85,86
P891,B,89,86
P892,A,52,78
P892,A,74,78
P892,A,79,76
P892,A,81,76
P892,A,86,75
P892,A,88,74
P892,A,95,72
P892,A,96,68
P892,A,99,68
P892,A,100,68
P893,B,7,65
P893,B,16,65
P893,B,22,66
P893,B,27,67
P893,B,29,67
P893,B,30,69
P893,B,39,74
P893,B,42,74
P893,B,50,75
P893,B,71,78
P894,A,14,80
P894,A,16,80
P894,A,47,79
P894,A,65,78
P894,A,75,77
P894,A,79,73
P894,A,80,68
P894,A,81,68
P894,A,90,66
P894,A,100,63
P895,B,12,61
P895,B,19,66
P895,B,27,67
P895,B,29,68
P895,B,34,70
P895,B,36,71
P895,B,41,72
P895,B,68,74
P895,B,72,74
P895,B,79,74
P896,A,17,79
P896,A,40,78
P896,A,49,72
P896,A,71,68
P896,A,73,66
P896,A,83,62
P896,A,87,62
P896,A,90,61
P896,A,93,59
P896,A,100,58
P897,A,36,80
P897,A,39,80
P897,A,42,78
P897,A,69,78
P897,A,72,74
P897,A,79,73
P897,A,80,65
P897,A,83,63
P897,A,85,63
P897,A,94,62
P898,B,20,68
P898,B,24,69
P898,B,25,71
P898,B,27,73
P898,B,33,73
P898,B,45,73
P898,B,47,73
P898,B,55,75
P898,B,66,75
P898,B,87,77
P899,B,8,67
P899,B,44,68
P899,B,46,69
P899,B,49,70
P899,B,51,71
P899,B,55,75
P899,B,59,75
P899,B,74,77
P899,B,82,78
P899,B,90,79
P900,B,14,65
P900,B,15,69
P900,B,16,70
P900,B,19,70
P900,B,22,70
P900,B,32,71
P900,B,40,72
P900,B,48,77
P900,B,65,77
P900,B,68,78
P901,A,25,77
P901,A,38,74
P901,A,42,72
P901,A,45,72
P901,A,69,69
P901,A,75,64
P901,A,82,64
P901,A,84,64
P901,A,96,64
P901,A,98,60
P902,B,13,63
P902,B,16,64
P902,B,26,66
P902,B,27,66
P902,B,31,66
P902,B,45,66
P902,B,64,74
P902,B,66,74
P902,B,87,75
P902,B,89,76
P903,A,12,79
P903,A,27,78
P903,A,33,72
P903,A,39,71
P903,A,49,69
P903,A,50,66
P903,A,78,65
P903,A,83,61
P903,A,92,57
P903,A,96,56
P904,B,9,66
P904,B,13,72
P904,B,19,75
P904,B,23,75
P904,B,33,77
P904,B,36,78
P904,B,40,79
P904,B,42,79
P904,B,45,82
P904,B,48,82
P905,A,21,78
P905,A,52,76
P905,A,64,73
P905,A,66,72
P905,A,68,65
P905,A,70,62
P905,A,74,62
P905,A,78,61
P905,A,91,58
P905,A,94,58
P906,A,46,80
P906,A,57,80
P906,A,62,79
P906,A,74,74
P906,A,75,70
P906,A,76,70
P906,A,77,66
P906,A,88,66
P906,A,97,66
P906,A,100,65
P907,A,25,78
P907,A,34,74
P907,A,74,73
P907,A,77,70
P907,A,90,66
P907,A,91,62
P907,A,92,62
P907,A,94,61
P907,A,96,60
P907,A,100,58
P908,B,9,64
P908,B,28,65
P908,B,30,65
P908,B,35,70
P908,B,40,71
P908,B,45,73
P908,B,50,75
P908,B,53,77
P908,B,70,77
P908,B,76,82
P909,B,10,66
P909,B,16,75
P909,B,23,79
P909,B,30,80
P909,B,31,80
P909,B,40,84
P909,B,43,85
P909,B,47,86
P909,B,63,86
P909,B,73,86
P910,B,29,66
P910,B,33,67
P910,B,43,71
P910,B,59,73
P910,B,62,73
P910,B,66,74
P910,B,77,75
P910,B,83,75
P910,B,86,82
P910,B,90,83
P911,B,16,66
P911,B,20,66
P911,B,30,68
P911,B,36,68
P911,B,39,68
P911,B,41,70
P911,B,43,71
P911,B,49,74
P911,B,51,74
P911,B,73,77
P912,A,32,80
P912,A,36,78
P912,A,39,78
P912,A,67,77
P912,A,68,74
P912,A,72,72
P912,A,78,71
P912,A,84,70
P912,A,86,67
P912,A,87,67
P913,B,22,67
P913,B,26,68
P913,B,30,68
P913,B,31,68
P913,B,36,73
P913,B,42,75
P913,B,55,78
P913,B,57,82
P913,B,58,83
P913,B,76,94
P914,B,22,68
P914,B,24,72
P914,B,33,75
P914,B,36,79
P914,B,42,80
P914,B,45,82
P914,B,47,82
P914,B,48,84
P914,B,74,84
P914,B,90,85
P915,B,23,62
P915,B,27,65
P915,B,28,66
P915,B,29,67
P915,B,35,67
P915,B,37,68
P915,B,40,71
P915,B,52,71
P915,B,72,71
P915,B,84,74
P916,A,23,79
P916,A,36,77
P916,A,44,74
P916,A,48,73
P916,A,52,71
P916,A,57,61
P916,A,70,59
P916,A,72,59
P916,A,76,56
P916,A,87,56
P917,B,20,63
P917,B,24,67
P917,B,27,73
P917,B,31,77
P917,B,44,77
P917,B,56,78
P917,B,65,81
P917,B,68,81
P917,B,71,84
P917,B,72,85
P918,B,13,65
P918,B,24,66
P918,B,26,66
P918,B,31,67
P918,B,55,69
P918,B,61,70
P918,B,68,70
P918,B,72,76
P918,B,74,76
P918,B,81,76
P919,A,12,79
P919,A,39,78
P919,A,65,78
P919,A,67,77
P919,A,71,77
P919,A,77,76
P919,A,88,73
P919,A,91,73
P919,A,95,70
P919,A,97,69
P920,B,10,65
P920,B,13,66
P920,B,18,68
P920,B,20,73
P920,B,24,76
P920,B,31,77
P920,B,37,77
P920,B,42,77
P920,B,53,82
P920,B,72,83
P921,B,14,66
P921,B,17,66
P921,B,18,67
P921,B,28,71
P921,B,29,72
P921,B,42,73
P921,B,43,74
P921,B,86,75
P921,B,93,77
P921,B,97,78
P922,A,7,81
P922,A,45,80
P922,A,55,80
P922,A,69,77
P922,A,72,76
P922,A,78,75
P922,A,79,74
P922,A,82,72
P922,A,88,69
P922,A,98,68
P923,B,9,64
P923,B,16,65
P923,B,20,67
P923,B,21,68
P923,B,35,69
P923,B,42,73
P923,B,44,75
P923,B,56,75
P923,B,71,78
P923,B,86,78
P924,B,6,67
P924,B,17,68
P924,B,18,70
P924,B,19,72
P924,B,23,73
P924,B,25,78
P924,B,35,82
P924,B,73,85
P924,B,79,86
P924,B,82,86
P925,A,16,83
P925,A,22,83
P925,A,48,82
P925,A,56,81
P925,A,61,80
P925,A,71,78
P925,A,73,76
P925,A,77,75
P925,A,79,74
P925,A,99,73
P926,A,32,79
P926,A,35,75
P926,A,58,74
P926,A,61,71
P926,A,82,71
P926,A,84,67
P926,A,88,64
P926,A,92,64
P926,A,94,62
P926,A,96,61
P927,B,14,68
P927,B,17,69
P927,B,20,71
P927,B,22,71
P927,B,26,72
P927,B,27,72
P927,B,36,72
P927,B,42,74
P927,B,54,74
P927,B,86,74
P928,B,20,66
P928,B,27,66
P928,B,29,66
P928,B,35,67
P928,B,44,68
P928,B,45,68
P928,B,47,68
P928,B,54,69
P928,B,65,71
P928,B,85,72
P929,A,25,80
P929,A,34,79
P929,A,64,73
P929,A,66,71
P929,A,68,71
P929,A,86,71
P929,A,90,69
P929,A,91,68
P929,A,99,67
P929,A,100,65
P930,A,32,81
P930,A,48,77
P930,A,56,76
P930,A,59,73
P930,A,69,73
P930,A,71,71
P930,A,73,69
P930,A,76,68
P930,A,89,64
P930,A,100,64
P931,B,5,65
P931,B,15,65
P931,B,19,66
P931,B,25,67
P931,B,26,69
P931,B,29,71
P931,B,39,73
P931,B,65,75
P931,B,68,76
P931,B,92,77
P932,B,8,66
P932,B,10,67
P932,B,15,70
P932,B,25,76
P932,B,28,80
P932,B,29,81
P932,B,38,85
P932,B,60,85
P932,B,68,86
P932,B,83,86
P933,A,38,80
P933,A,59,77
P933,A,65,73
